1.565000E-02    1.419040E+00
1.580000E-02    1.426350E+00
1.595000E-02    1.433720E+00
1.610000E-02    1.441150E+00
1.625000E-02    1.448640E+00
1.640000E-02    1.456180E+00
1.655000E-02    1.463790E+00
1.670000E-02    1.471450E+00
1.685000E-02    1.479180E+00
1.700000E-02    1.486960E+00
1.715000E-02    1.494800E+00
1.730000E-02    1.502700E+00
1.745000E-02    1.510650E+00
1.760000E-02    1.518670E+00
1.775000E-02    1.526740E+00
1.790000E-02    1.534870E+00
1.805000E-02    1.543050E+00
1.820000E-02    1.551300E+00
1.835000E-02    1.559600E+00
1.850000E-02    1.567960E+00
1.865000E-02    1.576380E+00
1.880000E-02    1.584850E+00
1.895000E-02    1.593380E+00
1.910000E-02    1.601970E+00
1.925000E-02    1.610620E+00
1.940000E-02    1.619320E+00
1.955000E-02    1.628080E+00
1.970000E-02    1.636890E+00
1.985000E-02    1.645770E+00
2.000000E-02    1.654690E+00
2.015000E-02    1.663680E+00
2.030000E-02    1.672720E+00
2.045000E-02    1.681820E+00
2.060000E-02    1.690970E+00
2.075000E-02    1.700180E+00
2.090000E-02    1.709440E+00
2.105000E-02    1.718760E+00
2.120000E-02    1.728140E+00
2.135000E-02    1.737570E+00
2.150000E-02    1.747060E+00
2.165000E-02    1.756600E+00
2.180000E-02    1.766200E+00
2.195000E-02    1.775850E+00
2.210000E-02    1.785560E+00
2.225000E-02    1.795320E+00
2.240000E-02    1.805140E+00
2.255000E-02    1.815010E+00
2.270000E-02    1.824940E+00
2.285000E-02    1.834920E+00
2.300000E-02    1.844960E+00
2.315000E-02    1.855050E+00
2.330000E-02    1.865190E+00
2.345000E-02    1.875390E+00
2.360000E-02    1.885650E+00
2.375000E-02    1.895950E+00
2.390000E-02    1.906310E+00
2.405000E-02    1.916730E+00
2.420000E-02    1.927200E+00
2.435000E-02    1.937720E+00
2.450000E-02    1.948290E+00
2.465000E-02    1.958920E+00
2.480000E-02    1.969610E+00
2.495000E-02    1.980340E+00
2.510000E-02    1.991130E+00
2.525000E-02    2.001970E+00
2.540000E-02    2.012860E+00
2.555000E-02    2.023810E+00
2.570000E-02    2.034810E+00
2.585000E-02    2.045860E+00
2.600000E-02    2.056970E+00
2.615000E-02    2.068130E+00
2.630000E-02    2.079330E+00
2.645000E-02    2.090600E+00
2.660000E-02    2.101910E+00
2.675000E-02    2.113280E+00
2.690000E-02    2.124690E+00
2.705000E-02    2.136160E+00
2.720000E-02    2.147680E+00
2.735000E-02    2.159260E+00
2.750000E-02    2.170880E+00
2.765000E-02    2.182560E+00
2.780000E-02    2.194280E+00
2.795000E-02    2.206060E+00
2.810000E-02    2.217890E+00
2.825000E-02    2.229770E+00
2.840000E-02    2.241700E+00
2.855000E-02    2.253690E+00
2.870000E-02    2.265720E+00
2.885000E-02    2.277800E+00
2.900000E-02    2.289940E+00
2.915000E-02    2.302120E+00
2.930000E-02    2.314350E+00
2.945000E-02    2.326640E+00
2.960000E-02    2.338980E+00
2.975000E-02    2.351360E+00
2.990000E-02    2.363800E+00
3.005000E-02    2.376280E+00
3.020000E-02    2.388810E+00
3.035000E-02    2.401400E+00
3.050000E-02    2.414030E+00
3.065000E-02    2.426720E+00
