x positions (m)	Enthalpy values (J/kg)	Velocity values (m/s)	Density values (kg/m^3)	Pressure (Pa)	Temperature (K)	Mach number values
0.011	5635518.758797928	1772.5839718135505	1.282811065878255	1463105.9038223398	3777.9586493191664	1.516472147225495
0.01115	5621105.667343201	1780.6965266545997	1.2689283177347714	1444414.5189448409	3771.4802898252865	1.5250941148749666
0.0113	6932696.989723282	740.065858744743	3.046491737128003	4123110.4181980654	4376.66298496307	0.5786306836994077
0.01145	5606692.575888475	1788.772289294869	1.25515999688604	1425918.8169137258	3765.0083016402523	1.5337046647926995
0.0116	6939903.535450645	730.2632291337611	3.0595072388327167	4144454.9655639874	4379.948411928202	0.570708866898699
0.01175	5585072.938706386	1800.8180300389558	1.2347212682334388	1398539.5620849286	3755.3125068119716	1.5465996082500146
0.0119	5577866.392979023	1804.8154112728846	1.2279651093911448	1389509.5100996753	3752.083788125391	1.5508925440418353
0.0119	6947110.081178008	720.3272120155829	3.0725652663886716	4165889.291421956	4383.23179738814	0.5626902795995966
0.01205	5563453.301524296	1812.7837299792727	1.2145377438629472	1371593.1414995904	3745.6311545168937	1.5594706903007023
0.0122	5556246.755796934	1816.7547834345423	1.2078663179168512	1362706.3427717097	3742.407223020131	1.5637559962794354
0.0122	6954316.626905371	710.2522093703158	3.0856660019581335	4187413.4357503005	4386.5130533940655	0.5545704027905305
0.01235	5541833.664342208	1824.6709637744943	1.1946078868079064	1345074.7793884974	3735.9641790138994	1.572319119415812
0.0125	5534627.118614845	1828.6162028967335	1.1880207361303146	1336329.7702059685	3732.7450703709806	1.5765970710211652
0.0125	6961523.172632734	700.0322203018152	3.098808858807152	4209027.998602486	4389.79212957596	0.5463447818538745
0.01265	5520214.027160118	1836.4812551196708	1.1749301845713596	1318979.9810470606	3726.311523494436	1.58514610267205
0.0128	5513007.4814327555	1840.4011768798255	1.1684267281064558	1310374.9930462926	3723.0971047610055	1.5894171377668957
0.0131	5498594.389978029	1848.2160790259618	1.1555030746574848	1293303.905423322	3716.672984641684	1.5979526048689052
0.01325	5484181.298523303	1855.9980758825025	1.1426901286613682	1276416.8941792564	3710.255130360544	1.606479371313382
0.01325	6975936.26408746	679.1310083858914	3.1252241670259697	4252528.360633711	4396.344112558509	0.5295560480921074
0.0134	5476974.75279594	1859.8768639709128	1.1363250145244972	1268041.888610526	3707.0485034602357	1.6107398038794531
0.0137	5455355.115613851	1871.4649939281408	1.1173943083853168	1243189.2394335144	3697.4377788279717	1.6235088572783745
0.014	5433735.478431761	1882.981810284591	1.0987094824309385	1218741.2542181439	3687.840609163634	1.6362605521513256
0.01415	5426528.932704398	1886.8051275416233	1.092535497729175	1210680.992195202	3684.644471989157	1.6405076074870724
0.0143	5412115.841249673	1894.4286136528904	1.0802687482174733	1194693.2454495928	3678.256678130605	1.648996271414735
0.0143	6997555.9012695495	646.5134586279381	3.1651704827583687	4318464.0489136875	4406.155997039068	0.5034443549699437
0.01445	5404909.295522309	1898.2288754735398	1.0741758420466971	1186765.3488283183	3675.064937932034	1.6532379579754712
0.0146	5390496.204067583	1905.806665585728	1.0620705934334558	1171040.6057224527	3668.685698584725	1.6617164843585217
0.01475	5383289.658340219	1909.5842840905764	1.0560581691278417	1163243.5074339728	3665.4982336952166	1.6659532464271964
0.0149	5376083.112612857	1913.3544442942202	1.0500724462119098	1155489.5778466577	3662.312085172933	1.6701885300869317
0.01505	5368876.566885494	1917.1171901986509	1.0441133183203806	1147778.716084176	3659.127352375772	1.6744223564114713
0.0152	7011968.992724276	623.8216646427129	3.1920186854686996	4362881.571803597	4412.686575078832	0.4853391153577819
0.01535	5347256.929703404	1928.361375707196	1.0263952524349362	1124902.8827743963	3649.5811650204905	1.6871146392099419
0.01565	5325637.292521315	1939.5403758838145	1.0089146471583164	1102408.5268001219	3640.046685543718	1.6997943478693123
0.0158	5318430.746793952	1943.2524182767029	1.0031402191513747	1094994.2498301596	3636.8710242062175	1.7040183924102936
0.01595	5304017.655339226	1950.6553114396468	0.9916698622316468	1080290.9451821593	3630.523426416021	1.712462239508578
0.0161	5296811.109611863	1954.3462424817235	0.9859736212931144	1073001.2933325665	3627.351384187859	1.7166825321456671
0.0164	5282398.018157137	1961.7072713358343	0.9746590125541513	1058545.4745629204	3621.010782934332	1.7251193067286499
0.01655	7033588.629906365	588.1447057599246	3.232619366402016	4430205.81321031	4422.466385389395	0.4569685567222813
0.0167	5260778.380975047	1972.697314028704	0.9578805508739182	1037167.7985746188	3611.508212236329	1.7377658915600993
0.017	5239158.743792959	1983.6264686528662	0.9413326058597543	1016153.1248490808	3602.014981586377	1.75040309872821
0.017	7040795.1756337285	575.761325080715	3.2462408682821735	4452834.4796568	4425.721989183322	0.4471473883316881
0.01715	5231952.198065596	1987.2561633053165	0.935867579226866	1009228.1603927643	3598.8525646968433	1.754613549197532
0.01745	5210332.560883506	1998.10568613353	0.9196242797943456	988690.450220516	3589.370651245288	1.7672393033469525
0.01745	7048001.721361091	563.1056845779262	3.259907256501162	4475557.963156716	4428.975458493363	0.43712360776651094
0.0176	5203126.015156142	2001.7091258256962	0.9142602569420667	981923.1242416769	3586.2117480721013	1.7714460501186662
0.01775	5195919.46942878	2005.3060903185326	0.9089213412760425	975194.796496813	3583.0536730353333	1.77565193871573
0.01805	5174299.832246691	2016.058478872271	0.8930544040253183	955242.0666588002	3573.5839073674356	1.7882649097273622
0.01805	7055208.267088454	550.1589956996517	3.2736171850187405	4498374.956752655	4432.226755164194	0.42688289057680173
0.0182	5167093.286519327	2019.6298873029937	0.8878151489252776	948668.0103452777	3570.4287160262197	1.7924677353133547
0.0185	5145473.649337238	2030.3064192509667	0.8722457082610279	929174.2438798129	3560.9668362630337	1.805071817592751
0.01865	5138267.103609875	2033.8528087121763	0.86710504457858	922751.8372279691	3557.8139529308633	1.809271938356136
0.01895	5116647.466427786	2044.455067217322	0.85182979688572	903708.9460529765	3548.3580807199464	1.8218684294262464
0.01925	5102234.37497306	2051.4927991050904	0.8417677909303402	891198.9971749616	3542.056043778349	1.8302632654520983
0.01925	7069621.35854318	523.3055872430542	3.3011712672128537	4544294.445919671	4438.722749873967	0.40568481643330684
0.0194	5095027.829245697	2055.0026268194315	0.8367730645387274	884999.1111919185	3538.905466523992	1.8344598380829473
0.01955	5080614.73779097	2062.0043596326896	0.8268556908390474	872708.6530427407	3532.604906986762	1.8428517108486242
0.0197	5073408.192063607	2065.4963254866716	0.8219329419511635	866617.8077429403	3529.454854125266	1.8470469246680945
0.01985	7076827.904270544	509.34825628941763	3.3150155762817617	4567397.801569353	4441.967458147653	0.39468874641202106
0.02	5051788.554881519	2075.936980007611	0.8073076607645748	848560.6682609705	3520.0049805616463	1.8596301257313979
0.02015	5044582.009154155	2079.4055488090457	0.8024799844653163	842612.9032478272	3516.854974420626	1.8638237262938313
0.02045	5030168.917699428	2086.3253867331678	0.7928953101181754	830823.3102697389	3510.554509274727	1.8722100157059236
0.0206	5022962.371972065	2089.7767131399532	0.7881381968720799	824981.1757786934	3507.403977894701	1.8764025705505942
0.02075	5008549.28051734	2096.6623222854646	0.7786940275935705	813401.3402426442	3501.101964652505	1.8847871784727683
0.0209	5001342.734789977	2100.0966609054462	0.7740068280304795	807663.325481753	3497.950382786977	1.8889790966713536
0.02105	4994136.189062614	2103.525392430747	0.7693427823624545	801959.7166676576	3494.7983332512827	1.8931708269008114
0.0212	7091240.995725269	480.21814134372187	3.342839072017424	4613892.53924073	4448.450630033032	0.37178500453958435
0.02135	4972516.5518805245	2113.7782170712962	0.7554890799638644	785053.7599722234	3485.3388731359555	1.905744608798595
0.0215	4965310.006153161	2117.184791750554	0.7509170463609027	779486.1709214286	3482.1843838836826	1.909935589552033
0.02165	4958103.460425798	2120.5858940100875	0.7463678178829065	773952.1641186322	3479.0291302830406	1.9141265013249258
0.0218	4950896.914698435	2123.981550138628	0.7418413561575135	768451.6319591099	3475.873017517074	1.9183172715937524
0.0221	4929277.277516346	2134.136101492467	0.7283977220426368	752149.0589100142	3466.3989803585096	1.9308891601853932
0.02225	4922070.731788983	2137.5102318230415	0.7239615306596936	746780.6959618026	3463.2388418056253	1.9350797576690264
0.0227	4900451.094606893	2147.6008161463274	0.7107869876186278	730870.8908130993	3453.7509928964264	1.9476517297207567
0.02285	7105654.087179996	449.20293895539635	3.370842782409866	4660772.9184573395	4454.924842809379	0.3474639912159721
0.023	4878831.457424805	2157.644210678987	0.697812086692593	715250.7711642435	3444.2504848897593	1.9602240709321013
0.02315	4871624.911697442	2160.9816360467466	0.6935311096467957	710107.6975759267	3441.0804768442	1.9644151400818501
0.0236	4842798.728787988	2174.280110093955	0.6766254583320258	689849.5063164555	3428.382498395694	1.9811811451249473
0.0239	4828385.637333263	2180.898938525037	0.6683025298194081	679906.722097692	3422.0216050562804	1.9895654010482704
0.02405	4821179.0916059	2184.2008313143638	0.6641732894045912	674981.4015255574	3418.8379112238795	1.9937579405403916
0.0242	4813972.545878537	2187.497740106052	0.66006542369325	670086.5345731453	3415.6519168618506	1.9979508084937811
0.0245	4792352.9086964475	2197.3587866648595	0.647869349244801	655583.363436853	3406.079400022225	2.010531439836467
0.02465	4785146.362969084	2200.635982798607	0.64384629310099	650808.9682941774	3402.8834316748917	2.0147257381830306
0.0248	4777939.817241721	2203.908305770164	0.6398442493557123	646064.3101374578	3399.6847663396024	2.0189204334847113
0.0248	7120067.178634722	415.8811097618094	3.399028479931929	4708043.716030812	4461.390465091768	0.3214035260661615
0.02495	4770733.271514358	2207.1757772541455	0.635863125944795	641349.2219391123	3396.483301312632	2.023115568000174
0.0251	4763526.725786995	2210.438418764967	0.6319028787148717	636663.5756728014	3393.2789568455137	2.027311130735091
0.02525	4756320.180059632	2213.6962516585	0.62796343866281	632007.2242636556	3390.071643677685	2.031507208250488
0.0254	4741907.088604906	2220.1975762342295	0.6201466165279886	622781.8088977726	3383.647808353282	2.039900951699689
0.0254	4749113.634332269	2216.9492971337027	0.624044702383386	627380.0104716594	3386.86130152646	2.0357037998772385
0.02555	4734700.542877543	2223.4411098500163	0.6162691190037441	618212.4420754331	3380.431105802993	2.0440986432935575
0.0257	4727493.997150179	2226.6799187188535	0.6124121056602372	613671.7805474853	3377.211100810984	2.0482968762243856
0.02585	4720287.451422816	2229.914023427927	0.6085755261848957	609159.6940507833	3373.9877129048314	2.0524956876590346
0.02585	7127273.724362085	398.17584808974595	3.4131900673976814	4731825.402469558	4464.62002612773	0.3075838569536367
0.026	4713080.905695453	2233.1434444153497	0.6047592873158208	604675.988481511	3370.7608526626673	2.056695220647204
0.02615	4705874.35996809	2236.368201971665	0.6009633185455187	600220.546748134	3367.53043008937	2.0608953917146637
0.0263	4698667.814240728	2239.588316241336	0.5971875672456473	595793.2435809759	3364.2963812548164	2.065096182807109
0.02645	4691461.268513365	2242.803807224214	0.5934319385545656	591393.9144413362	3361.0586183812206	2.069297675691585
0.0266	4684254.722786002	2246.0146947769854	0.5896963586211589	587022.4132904684	3357.8170734481528	2.073499995524814
0.02675	4669841.631331275	2252.422738311707	0.5822850638145983	578362.3619588957	3351.322258141923	2.081906698568183
0.02675	4677048.177058638	2249.220998614605	0.5859807674740837	582678.635542426	3354.5716528969497	2.0777028831685973
0.0269	4662635.085603911	2255.6199333039986	0.5786091796036367	574073.5132436634	3348.068824184895	2.0861113021214805
0.02705	4655428.539876549	2258.8126028896377	0.57495305961533	569811.9363585494	3344.8112994991557	2.0903166536012323
0.02705	7134480.270089448	379.645775094707	3.427397078334417	4755706.404693192	4467.84729069032	0.2931395711542266
0.0272	4648221.994149186	2262.000766230592	0.571316599709482	565577.4663689273	3341.549573319065	2.094522991168224
0.02735	4641015.448421823	2265.18444235398	0.5676997734803192	561370.0096479267	3338.283617586269	2.098730060154025
0.0275	4633808.90269446	2268.363650153396	0.5641024437009202	557189.3676753833	3335.013300869599	2.10293806581853
0.02765	4626602.356967097	2271.5384083902177	0.5605245899648726	553035.4625391169	3331.738616938807	2.1071469808206498
0.0278	4619395.811239733	2274.7087356949	0.5569660815735279	548908.1135643291	3328.4594317075635	2.111356876670983
0.02795	4612189.2655123705	2277.874650568248	0.5534268801634797	544807.1819331233	3325.1757334484532	2.1155677390242458
0.0281	4604982.719785007	2281.036171382678	0.5499069199032226	540732.5603515352	3321.8874220113416	2.119779613900171
0.02825	4597776.174057644	2284.19331638346	0.5464061080361142	536684.1176573702	3318.5944627342083	2.1239923194816837
0.0284	4590569.628330281	2287.3461036899503	0.5429243415387489	532661.6489896701	3315.2967352146925	2.128206277305028
0.0284	7141686.815816811	360.16360600779075	3.441650274937326	4779685.558772908	4471.072519000766	0.2779733352548465
0.02855	4583363.082602918	2290.4945512967984	0.539461589102349	528665.0874508908	3311.994242041347	2.1324212497112853
0.0287	4568949.991148192	2296.778498773831	0.5325927748062993	520749.10703770624	3305.374639363567	2.1408544360052577
0.0287	4576156.536875555	2293.6386770751506	0.5360177610639448	524694.3001035099	3308.686909045214	2.136637225273882
0.02885	4561743.445420829	2299.914034020511	0.5291865519559145	516829.40192518506	3302.0574232099134	2.1450727619308405
0.029	4554536.899693466	2303.045300322863	0.525799035577519	512935.0464676575	3298.7352041838562	2.1492920964236197
0.02915	4547330.353966102	2306.172315069703	0.5224301286132934	509065.9127314308	3295.40791489754	2.153512711870076
0.0293	4540123.808238739	2309.295095532115	0.5190797758376545	505221.8793659189	3292.075530880174	2.1577345027822497
0.02945	4532917.262511376	2312.413658864565	0.5157478643623219	501402.7823379499	3288.7379593342694	2.1619575715295496
0.0296	4525710.716784013	2315.5280221060016	0.5124343736076256	497608.533690392	3285.395211596059	2.166181704338996
0.02975	4518504.171056651	2318.638202180939	0.5091391777681682	493838.96117573313	3282.0471948526206	2.1704072838785256
0.0299	4511297.625329288	2321.744215900533	0.5058622302651861	490093.97267755785	3278.69391926399	2.174634012570217
0.0299	7148893.361544174	339.5655041929457	3.4559494714323504	4803763.751950356	4474.295425135473	0.26195965008104083
0.03005	4504091.079601925	2324.846079963641	0.5026034381165696	486373.40124222735	3275.335296590487	2.1788621508818946
0.0302	4496884.533874561	2327.943810957867	0.4993627589375131	482677.17154357873	3271.971355149305	2.1830914177428857
0.03035	4489677.988147198	2331.037425360597	0.4961400622029249	479005.09970594506	3268.6019852243785	2.1873222620352424
0.0305	4482471.442419834	2334.1269395400263	0.4929353229467872	475357.09265528823	3265.2272208791733	2.191554274601505
0.03065	4475264.896692472	2337.212369756162	0.4897484556625937	471733.04399413755	3261.847017170827	2.195787536777704
0.0308	4468058.350965109	2340.2937321618283	0.48657936155971626	468132.76801713486	3258.461320641715	2.2000223782576067
0.03095	4460851.805237746	2343.37104280365	0.4834279767840747	464556.1837005577	3255.0701227020177	2.2042585968218433
0.0311	4453645.259510383	2346.4443176230266	0.48029423031769425	461003.14771259174	3251.673409051995	2.208496140183815
0.03125	4446438.71378302	2349.5135724570987	0.477178048155302	457473.5470030738	3248.271161130998	2.2127351914211726
0.0314	4439232.168055656	2352.578823039697	0.47407935456387396	453967.2569783172	3244.8633524580623	2.2169755291092517
0.03155	4432025.6223282935	2355.6400850022846	0.47099807049890974	450484.1602032032	3241.449970278603	2.2212174527914113
0.0317	4424819.07660093	2358.697373874889	0.4679341182940057	447024.1072169474	3238.0309951381964	2.225460836638955
0.0317	7156099.907271537	317.634444264289	3.4702949007719064	4827940.957618496	4477.516218601748	0.24493224977416989
0.03185	4417612.530873567	2361.7507050870176	0.4648874341253969	443587.00587513216	3234.606427372487	2.2297056440014913
0.032	4410405.985146204	2364.8000939685685	0.46185795084640985	440172.74579837144	3231.1762608608087	2.2339519027803116
0.03215	4403199.439418841	2367.845555750728	0.4588455544015767	436781.1525958221	3227.7404624885307	2.238199837890572
0.0323	4395992.893691478	2370.8871055668596	0.455850211714751	433412.1575529077	3224.299062096373	2.2424491223365153
0.03245	4388786.347964115	2373.9247584533773	0.45287183552745464	430065.619473152	3220.8520295352505	2.246699956355512
0.0326	4381579.802236752	2376.9585293506184	0.44991034858924783	426741.4233414034	3217.3993760235344	2.250952277909665
0.03275	4374373.256509389	2379.9884331036947	0.44696567522518366	423439.4491726619	3213.9410999553556	2.255206173435579
0.0329	4367166.710782025	2383.014484463346	0.4440377495625729	420159.5844456197	3210.4772117309526	2.2594615420392956
0.03305	4359960.165054662	2386.036698086774	0.44112648584209757	416901.70325144345	3207.0076912247323	2.2637185480565263
0.0332	4352753.619327299	2389.0550885384705	0.4382318154985614	413665.68705094885	3203.532570743828	2.267977108174789
0.03335	4345547.073599936	2392.06967029104	0.4353536676025406	410451.4244093396	3200.051840772961	2.272237225043645
0.0335	4338340.527872574	2395.080457726005	0.4324919747822637	407258.80865016714	3196.5655256509935	2.2764988264264514
0.03365	4331133.982145211	2398.0874651346094	0.4296466467023311	404087.7117146608	3193.073624748019	2.280762099581821
0.03395	4323927.436417848	2401.0907067186076	0.4268176277159381	400938.02281080955	3189.576166442727	2.28502683983855
0.03395	7163306.452998901	294.0723528799607	3.484686574302405	4852218.787975096	4480.734696406669	0.22666278414935853
0.0341	4316720.890690484	2404.0901965910493	0.42400483240677583	397809.6115481041	3186.0731345242775	2.2892932555147087
0.03425	4309514.344963121	2407.085948777051	0.4212081927106104	394702.3958012132	3182.5645769011794	2.293561197465791
0.0344	4302307.799235757	2410.077977214564	0.418427640257301	391616.2297032628	3179.0504954245903	2.2978307501375164
0.03455	4295101.253508395	2413.0662957551267	0.41566309046481714	388551.03088670305	3175.530910836243	2.3021018451481607
0.0347	4287894.707781032	2416.050918164618	0.4129144848039471	385506.6485124012	3172.005838846482	2.3063745493071255
0.03485	4280688.162053669	2419.0318581239935	0.41018174243589883	382483.0057628188	3168.4753048244393	2.3106488361521427
0.035	4273481.616326306	2422.009129230017	0.40746478874784026	379479.96409217676	3164.9393296512553	2.314924752708496
0.03515	4266275.070598943	2424.9827449959866	0.4047635577489273	376497.43425334996	3161.397955875518	2.319202164760302
0.0353	4259068.524871579	2427.952718852449	0.4020779707752849	373535.2821162658	3157.8511668986503	2.323481250712989
0.03545	4251861.9791442165	2430.9190641479045	0.3994079699739577	370593.41775559454	3154.299021796873	2.327761869289238
0.0356	4244655.433416853	2433.881794149513	0.3967534621031964	367671.7186633684	3150.7415510015067	2.332044041995771
0.03575	4237448.88768949	2436.8409220437798	0.3941143972939396	364770.06645066093	3147.1787712977084	2.3363278469230466
0.03605	4230242.341962127	2439.796460937245	0.3914906964802272	361888.3766201027	3143.6107009974767	2.340613190923698
0.0362	4223035.796234764	2442.748423857158	0.3888822762714621	359026.5128183385	3140.037378574135	2.344900092488955
0.03635	4215829.250507401	2445.69682375215	0.3862890806312085	356184.38989530184	3136.458852689013	2.3491885504117893
0.0365	4208622.704780038	2448.641673492894	0.3837110301704947	353361.87869365956	3132.8751300694944	2.3534786521040894
0.0365	7170512.998726264	268.45010201829024	3.499124941941472	4876596.447758904	4483.951178042391	0.20682224148262587
0.03665	4201416.159052675	2451.582985872762	0.3811480562057527	350558.88174092857	3129.286254436158	2.3577702444807462
0.0368	4194209.613325312	2454.5207736084726	0.37860010036810327	347775.2940448787	3125.69227317802	2.362063360185943
0.03695	4187003.067597949	2457.455049340732	0.3760670710972092	345011.00356051745	3122.0932097075333	2.3663580562080533
0.0371	4179796.5218705856	2460.3858256348713	0.37354891233190934	342265.9050309975	3118.489092459529	2.370654286597304
0.0374	4172589.976143223	2463.31311498147	0.3710455457956024	339539.87918124447	3114.8799653780266	2.3749520464068437
0.03755	4165383.4304158594	2466.236929796981	0.3685569053363326	336832.83383629	3111.26586437356	2.3792513537874096
0.0377	4158176.8846884966	2469.1572824243426	0.3660829270273225	334144.6621750473	3107.646830935582	2.3835521125668726
0.03785	4150970.3389611333	2472.0741851335874	0.3636235240796249	331475.25512854167	3104.0228936701474	2.3878544353469326
0.038	4143763.7932337704	2474.987650122444	0.36117865051680714	328824.5092946901	3100.3941134007796	2.392158199260576
0.03815	4136557.247506407	2477.8976895169308	0.35874821136195323	326192.3118434133	3096.7605024954037	2.3964635493689768
0.0383	4129350.7017790442	2480.804315371946	0.356332158199439	323578.5723245987	3093.1221174215284	2.4007702515511933
0.0386	4122144.156051681	2483.70753967185	0.3539304151913041	320983.1791179931	3089.479009392942	2.4050784909804945
0.03875	4114937.610324318	2486.6073743310426	0.3515429071731269	318406.0292006945	3085.8311942231962	2.4093881724279744
0.0389	4107731.0645969547	2489.503831194531	0.3491695680970001	315847.0075255687	3082.1787233096256	2.413699316190617
0.03905	4100524.518869592	2492.396922038497	0.346810338957672	313306.03391409497	3078.5216459709955	2.4180118176087557
0.0392	4093317.9731422286	2495.286658570855	0.3444651304269481	310782.9764362949	3074.859997108886	2.422325935496381
0.03935	4086111.4274148657	2498.173052431802	0.3421338999170899	308277.7665432898	3071.1938384088107	2.4266412727426374
0.03965	4078904.8816875024	2501.05611519437	0.33981656120422177	305790.2777896308	3067.5231980070516	2.4309580122714225
0.0398	4071698.3359601395	2503.935858364962	0.33751305320835506	303320.41192024556	3063.848112867122	2.4352762667572163
0.0398	7177719.5444536265	240.10907067186093	3.513610217360649	4901075.100972329	4487.165357092476	0.18490558469581217
0.03995	4064491.790232776	2506.8122933838913	0.3352233004443908	300868.06757193746	3060.168632823303	2.4395958405635483
0.0401	4057285.2445054133	2509.68543162591	0.3329472417713827	298433.14923667203	3056.484806714358	2.443916782938763
0.04025	4050078.69877805	2512.5552844007348	0.3306848113613299	296015.5549786989	3052.796687630295	2.4482390481789498
0.04055	4042872.153050687	2515.421862953565	0.32843594280108884	293615.18436329474	3049.1043117651443	2.452562643827233
0.0407	4035665.607323324	2518.285178465598	0.32620055761278377	291231.92959734774	3045.4077158900245	2.45688759568069
0.04085	4028459.061595961	2521.1452420545384	0.32397860195482875	288865.7026121865	3041.7069616048657	2.4612138098477683
0.041	4021252.5158685977	2524.002064775099	0.32177000301768965	286516.3973924173	3038.0020854074146	2.465541314520444
0.0413	4014045.970141235	2526.8556576195024	0.3195746964211749	284183.91380577977	3034.2931435292894	2.4698701069359785
0.04145	4006839.424413872	2529.7060315179733	0.31739260953206494	281868.1521339298	3030.5801675373614	2.4742001738436477
0.0416	3999632.8786865086	2532.5531973392267	0.3152236777526154	279569.01945125643	3026.8632151370816	2.478531493722556
0.04175	3992426.332959146	2535.397165890951	0.313067836457458	277286.41173913836	3023.142325402888	2.4828640112754123
0.04205	3985219.7872317825	2538.2379479202878	0.3109250194451452	275020.22914277774	3019.4175538662203	2.487197840398725
0.0422	3978013.2415044196	2541.0755541143044	0.30879516496675075	272770.3869989498	3015.6889359892866	2.4915327656107817
0.04235	3970806.6957770563	2543.9099951004646	0.30667820108632826	270536.773217833	3011.9565347114653	2.495868905137711
0.0425	3963600.1500496934	2546.741281447091	0.30457406539584075	268319.30070388474	3008.220382932444	2.5002062021386235
0.0428	3956393.60432233	2549.569423663827	0.30248268998009836	266117.86843811744	3004.4805279426473	2.5045446902568536
0.04295	3949187.0585949672	2552.394432202089	0.3004040148317447	263932.38350538455	3000.7370339529666	2.5088842642548785
0.0431	3941980.512867604	2555.2163174555203	0.2983379651525204	261762.7422532783	2996.9899267751634	2.5132249526649635
0.04325	3934773.967140241	2558.035089760435	0.2962844850146103	259608.86187689987	2993.239262358132	2.5175667559971506
0.04355	3927567.4214128777	2560.85075939626	0.2942435083271219	257470.63899846486	2989.4850941455493	2.521909610679113
0.0437	3920360.875685515	2563.663336585974	0.2922149638504617	255347.9798324434	2985.727453972867	2.5262536326037304
0.04385	3913154.3299581516	2566.4728314965373	0.2901987990990466	253240.78860962056	2981.9664056624633	2.5305985948772944
0.04415	3905947.7842307887	2569.2792542393245	0.2881949326681616	251148.96650526018	2978.201973572598	2.5349446874254995
0.0443	3898741.2385034254	2572.0826148705464	0.2862033158415275	249072.43039829916	2974.434232442363	2.539291725383237
0.04445	3891534.6927760625	2574.88292339167	0.2842238815817142	247011.08751165736	2970.6632155133625	2.543639744035944
0.04445	7184926.090180989	207.9405548809058	3.5281416008530733	4925653.966010173	4490.377323574267	0.16006211148283864
0.04475	3884328.147048699	2577.6801897498376	0.2822565602796378	244964.83262673012	2966.8889620231507	2.547988778837212
0.0449	3877121.6013213363	2580.4744238382764	0.2803012890558138	242933.5765005905	2963.111526911277	2.55233881905667
0.04505	3869915.055593973	2583.265635496708	0.2783580126405107	240917.23232760016	2959.3309466976875	2.556689708569501
0.04535	3862708.50986661	2586.0538345117525	0.27642666049520304	238915.70992268735	2955.547285274295	2.5610415548672814
0.0455	3855501.964139247	2588.8390306173274	0.2745071718258714	236928.90246942057	2951.760575397597	2.5653943215580632
0.04565	3848295.418411884	2591.6212334950474	0.2725994808493575	234956.73268750336	2947.9708593828477	2.5697479725312666
0.04595	3841088.872684521	2594.400452774613	0.27070352768908074	232999.10204692156	2944.17818809935	2.5741025019293384
0.0461	3833882.326957158	2597.176698034202	0.26881924850966643	231055.92388443675	2940.382605424914	2.578457928403008
0.04625	3826675.781229795	2599.949978800855	0.2669465885588546	229127.1078869124	2936.584165553665	2.582814096269825
0.04655	3819469.2355024316	2602.720304550855	0.2650854681920542	227212.55872350984	2932.782893664722	2.587171175819962
0.0467	3812262.689775069	2605.4876847101045	0.26323584362514874	225312.19012183038	2928.9788455241887	2.591529050012193
0.047	3805056.1440477055	2608.252128654503	0.26139763984867154	223425.9086437102	2925.172054162591	2.5958877151854693
0.04715	3797849.5983203426	2611.0136457103154	0.25957080472031846	221553.63685185334	2921.3625788243558	2.6002470731490246
0.0473	3790643.0525929793	2613.7722451545387	0.25775527127307757	219695.26897549155	2917.5504513864907	2.6046072627156813
0.0476	3783436.5068656164	2616.527936215267	0.2559509766223533	217850.72663445768	2913.7357227521425	2.6089681569028094
0.04775	3776229.961138253	2619.280728072051	0.2541578648824471	216019.9162749033	2909.918419025379	2.613329853559094
0.04805	3769023.4154108902	2622.0306298562527	0.2523758707130619	214202.75879321346	2906.098596310252	2.6176921573629497
0.0482	3761816.869683527	2624.777650651404	0.25060493678245727	212399.1587829973	2902.2762888190596	2.622055163449803
0.04835	3754610.323956164	2627.521799493551	0.24884500208375668	210609.02950567563	2898.4515359244597	2.6264189167824754
0.04865	3747403.7782288007	2630.263085371605	0.2470960023014203	208832.2869084233	2894.624387179302	2.6307832904495916
0.0488	3740197.232501438	2633.001517227683	0.24535788024834018	207068.8385357307	2890.7948594244835	2.635148299599213
0.0491	3732990.6867740746	2635.7371039574505	0.24363057447981953	205318.6059856413	2886.9630232105515	2.6395139428373744
0.04925	3725784.1410467117	2638.4698544104563	0.24191402426685055	203581.49869427917	2883.1288916796816	2.6438802470281484
0.04955	3718577.5953193484	2641.1997773904686	0.24020817467029024	201857.43382584272	2879.2925141291357	2.648247078850209
0.0497	3711371.0495919855	2643.9268816558047	0.2385129621020302	200146.321613751	2875.453923800909	2.652614547392054
0.05	3696957.9581372594	2649.372668850428	0.23515421194371128	196762.62348739585	2867.770246108011	2.6613511831146206
0.05	3704164.503864622	2646.6511759196587	0.2368283295251137	198448.08101039936	2871.6131605527416	2.6569825465155827
